Unnamed: 0,frame, ,x,y,XM,YM,Major,Minor,Angle,frame.1,particle
3375,239,3512,266.365,109.383,266.365,109.383,48.07899999999999,38.135,68.75399999999999,239,12
3376,239,3511,241.078,84.131,241.078,84.131,47.324,35.245,57.801,239,13
3377,239,3510,209.915,65.012,209.915,65.012,50.973,42.31399999999999,69.378,239,0
3378,239,3516,348.20599999999996,166.3,348.20599999999996,166.3,33.022,31.232,45.36,239,8
3379,240,3536,502.93800000000016,195.459,502.93800000000016,195.459,36.62,32.857,95.5,240,4
3380,240,3535,469.31800000000004,197.965,469.31800000000004,197.965,43.048,36.41,88.73299999999998,240,2
3381,240,3534,368.985,191.054,368.985,191.054,37.306,36.177,47.457,240,6
3382,240,3533,434.569,195.037,434.569,195.037,49.428000000000004,37.145,85.47399999999998,240,1
3383,240,3532,402.62199999999996,188.722,402.62199999999996,188.722,44.078,32.497,84.568,240,7
3384,240,3531,544.571,186.537,544.571,186.537,57.161,42.766999999999996,151.761,240,5
3385,240,3530,347.38699999999994,165.959,347.38699999999994,165.959,32.225,30.186,43.449,240,8
3386,240,3529,581.456,168.59900000000005,581.456,168.59900000000005,45.9,40.028,118.81299999999999,240,14
3387,240,3528,320.498,147.05100000000004,320.498,147.05100000000004,38.907,34.852,41.125,240,9
3388,240,3527,300.349,118.566,300.349,118.566,45.742,37.856,64.796,240,11
3389,240,3526,266.53700000000003,108.656,266.53700000000003,108.656,48.556000000000004,37.812,71.87100000000002,240,12
3390,240,3525,239.72400000000002,85.007,239.72400000000002,85.007,47.308,35.069,63.638999999999996,240,13
3391,240,3524,207.42,68.68,207.42,68.68,51.55,42.063,74.592,240,0
3392,241,3549,502.841,196.513,502.841,196.513,37.725,32.67,98.76799999999999,241,4
3393,241,3548,468.935,197.66099999999997,468.935,197.66099999999997,46.038999999999994,37.501,89.094,241,2
3394,241,3547,367.819,190.615,367.819,190.615,37.097,35.76300000000001,54.357,241,6
3395,241,3546,433.327,194.903,433.327,194.903,50.343,38.114000000000004,85.69200000000002,241,1
3396,241,3545,401.129,189.34799999999998,401.129,189.34799999999998,41.512,31.469,85.79799999999999,241,7
3397,241,3544,545.143,185.243,545.143,185.243,55.352,44.096000000000004,160.43200000000004,241,5
3398,241,3537,208.38299999999998,65.794,208.38299999999998,65.794,51.599,42.146,76.006,241,0
3399,241,3542,580.419,164.49200000000005,580.419,164.49200000000005,46.11,39.68,123.48,241,14
3400,241,3541,319.464,146.197,319.464,146.197,39.109,35.096,41.891999999999996,241,9
3401,241,3540,300.475,116.53,300.475,116.53,45.696999999999996,38.534,63.56399999999999,241,11
3402,241,3539,266.72900000000004,106.00399999999999,266.72900000000004,106.00399999999999,49.085,37.483000000000004,68.419,241,12
3403,241,3538,241.043,81.655,241.043,81.655,47.42,35.093,64.17,241,13
3404,241,3543,346.45300000000015,166.01,346.45300000000015,166.01,31.291,29.623,28.212,241,8
3405,242,3558,545.5219999999998,184.90900000000002,545.5219999999998,184.90900000000002,53.449,44.38,169.021,242,5
3406,242,3563,503.222,198.148,503.222,198.148,38.741,33.457,98.471,242,4
3407,242,3562,468.546,198.891,468.546,198.891,47.618,38.798,88.12899999999998,242,2
3408,242,3561,367.409,191.213,367.409,191.213,34.856,34.227,15.446,242,6
3409,242,3560,400.408,190.766,400.408,190.766,38.63800000000001,30.712,86.63,242,7
3410,242,3559,432.48900000000003,195.78799999999998,432.48900000000003,195.78799999999998,50.567,38.171,87.259,242,1
3411,242,3557,345.834,166.826,345.834,166.826,30.399,29.31900000000001,25.419,242,8
3412,242,3550,207.888,64.671,207.888,64.671,51.408,42.476000000000006,78.14699999999998,242,0
3413,242,3555,584.001,162.469,584.001,162.469,50.869,41.975,8.552,242,14
3414,242,3554,320.365,145.06,320.365,145.06,39.025999999999996,35.105,38.902,242,9
3415,242,3553,300.99,115.48700000000001,300.99,115.48700000000001,44.843999999999994,38.444,62.777,242,11
3416,242,3552,267.442,103.516,267.442,103.516,48.397,37.699,67.988,242,12
3417,242,3551,241.209,79.734,241.209,79.734,47.13399999999999,35.036,65.488,242,13
3418,243,3576,503.298,199.4,503.298,199.4,40.391999999999996,33.885999999999996,94.735,243,4
3419,243,3575,468.42,199.537,468.42,199.537,50.443999999999996,38.846,86.15,243,2
3420,243,3574,400.11699999999996,192.69799999999998,400.11699999999996,192.69799999999998,38.037,31.164,86.73100000000002,243,7
3421,243,3573,366.02099999999996,191.50799999999998,366.02099999999996,191.50799999999998,37.153,35.298,16.908,243,6
3422,243,3572,432.49,194.952,432.49,194.952,49.973,37.937,87.10600000000002,243,1
3423,243,3571,545.554,184.64,545.554,184.64,52.18600000000001,45.088,0.89,243,5
3424,243,3570,344.23400000000015,166.917,344.23400000000015,166.917,30.53,29.485,27.4,243,8
3425,243,3568,319.455,143.753,319.455,143.753,38.637,35.063,37.958,243,9
3426,243,3567,300.58099999999996,113.86399999999999,300.58099999999996,113.86399999999999,44.942,38.841,60.916000000000004,243,11
3427,243,3566,266.878,101.15100000000001,266.878,101.15100000000001,47.938,37.874,65.736,243,12
3428,243,3565,240.923,77.058,240.923,77.058,47.181000000000004,34.704,66.759,243,13
3429,243,3564,207.275,63.728,207.275,63.728,51.716,42.518,80.082,243,0
3430,243,3569,580.73,163.071,580.73,163.071,45.942,40.103,120.994,243,14
3431,244,3589,502.533,200.22799999999998,502.533,200.22799999999998,40.981,34.518,92.62100000000001,244,4
3432,244,3588,399.702,193.918,399.702,193.918,37.085,31.998,83.87200000000001,244,7
3433,244,3587,467.245,198.988,467.245,198.988,50.606,39.878,85.101,244,2
3434,244,3586,365.63800000000003,190.04,365.63800000000003,190.04,37.368,35.402,36.535,244,6
3435,244,3585,431.639,193.75099999999998,431.639,193.75099999999998,50.007,36.155,88.024,244,1
3436,244,3583,343.0030000000001,165.581,343.0030000000001,165.581,31.804000000000002,30.826,39.172,244,8
3437,244,3584,546.067,186.859,546.067,186.859,52.888999999999996,45.13800000000001,4.67,244,5
3438,244,3581,317.52099999999996,143.134,317.52099999999996,143.134,39.661,34.992,38.812,244,9
3439,244,3577,207.86599999999999,62.55,207.86599999999999,62.55,51.299,42.367,81.393,244,0
3440,244,3578,242.345,72.274,242.345,72.274,47.136,34.765,68.00399999999999,244,13
3441,244,3582,580.497,164.512,580.497,164.512,46.356,39.03,124.152,244,14
3442,244,3580,299.056,113.214,299.056,113.214,45.297,38.172,59.058,244,11
3443,244,3579,267.561,97.061,267.561,97.061,48.207,37.426,62.776,244,12
3444,245,3603,501.504,202.951,501.504,202.951,40.978,34.893,92.99799999999999,245,4
3445,245,3602,398.80800000000005,193.53900000000002,398.80800000000005,193.53900000000002,36.236999999999995,31.763,82.963,245,7
3446,245,3601,466.26,199.701,466.26,199.701,51.18600000000001,40.073,85.436,245,2
3447,245,3600,364.584,190.106,364.584,190.106,36.7,35.87300000000001,29.298000000000002,245,6
3448,245,3599,430.84,193.28799999999998,430.84,193.28799999999998,49.57100000000001,36.268,87.31,245,1
3449,245,3598,544.587,187.842,544.587,187.842,52.434,44.729,7.992000000000001,245,5
3450,245,3595,578.962,165.463,578.962,165.463,45.754,39.655,123.84,245,14
3451,245,3594,315.3640000000001,144.486,315.3640000000001,144.486,40.12300000000001,35.255,42.771,245,9
3452,245,3593,297.26,114.258,297.26,114.258,45.968,37.808,50.053999999999995,245,11
3453,245,3592,267.503,94.363,267.503,94.363,47.782,38.265,60.1,245,12
3454,245,3591,241.43099999999998,68.513,241.43099999999998,68.513,47.012,36.671,72.668,245,13
3455,245,3590,205.695,63.813,205.695,63.813,51.621,41.511,87.613,245,0
3456,245,3596,341.135,166.7,341.135,166.7,31.565,30.051,65.03,245,8
3457,246,3612,430.64300000000003,193.38,430.64300000000003,193.38,49.915,36.145,88.391,246,1
3458,246,3616,500.661,202.783,500.661,202.783,42.278999999999996,34.874,88.939,246,4
3459,246,3615,465.72900000000004,199.82299999999998,465.72900000000004,199.82299999999998,50.849,39.262,85.92,246,2
3460,246,3614,362.204,191.82299999999998,362.204,191.82299999999998,35.75,34.974000000000004,35.091,246,6
3461,246,3613,397.0,192.767,397.0,192.767,41.221000000000004,35.181,83.79899999999998,246,7
3462,246,3611,543.5830000000002,188.646,543.5830000000002,188.646,51.526,44.8,10.582,246,5
3463,246,3605,241.084,66.32600000000001,241.084,66.32600000000001,47.437,38.329,74.874,246,13
3464,246,3609,576.679,164.424,576.679,164.424,46.083999999999996,39.841,128.314,246,14
3465,246,3608,314.35,145.268,314.35,145.268,38.88800000000001,36.343,37.988,246,9
3466,246,3607,295.906,114.65799999999999,295.906,114.65799999999999,44.918,37.813,48.419,246,11
3467,246,3606,266.77,93.838,266.77,93.838,48.217,38.29,55.283,246,12
3468,246,3604,204.813,60.965,204.813,60.965,51.544,41.302,85.488,246,0
3469,246,3610,339.67800000000005,168.41400000000004,339.67800000000005,168.41400000000004,28.616999999999997,28.430999999999997,131.846,246,8
3470,247,3624,430.215,195.166,430.215,195.166,50.945,35.289,87.432,247,1
3471,247,3628,501.50699999999995,203.905,501.50699999999995,203.905,42.11600000000001,34.585,90.689,247,4
3472,247,3627,465.74699999999996,201.82299999999998,465.74699999999996,201.82299999999998,51.047,41.106,89.101,247,2
3473,247,3626,361.746,192.188,361.746,192.188,36.167,34.853,70.684,247,6
3474,247,3625,396.38599999999997,193.22299999999998,396.38599999999997,193.22299999999998,43.615,36.461999999999996,86.163,247,7
3475,247,3623,544.404,188.92700000000002,544.404,188.92700000000002,51.982,45.338,17.428,247,5
3476,247,3617,204.12400000000002,60.25,204.12400000000002,60.25,51.369,42.681999999999995,89.698,247,0
3477,247,3621,312.622,147.362,312.622,147.362,37.948,35.096,36.832,247,9
3478,247,3620,294.952,116.96700000000001,294.952,116.96700000000001,44.941,37.397,47.858999999999995,247,11
3479,247,3619,266.501,95.13,266.501,95.13,49.018,38.936,54.635,247,12
3480,247,3618,240.84799999999998,67.126,240.84799999999998,67.126,48.556999999999995,38.074,74.40899999999998,247,13
3481,247,3622,573.859,160.697,573.859,160.697,46.93,38.49800000000001,131.515,247,14
3482,248,3641,499.675,205.646,499.675,205.646,42.043,34.858000000000004,91.195,248,4
3483,248,3640,464.13599999999997,203.03900000000002,464.13599999999997,203.03900000000002,50.705,40.302,87.064,248,2
3484,248,3639,360.45599999999996,192.58,360.45599999999996,192.58,37.529,35.725,68.74,248,6
3485,248,3638,428.47900000000004,196.135,428.47900000000004,196.135,51.041000000000004,36.37,85.435,248,1
3486,248,3637,394.667,193.49900000000002,394.667,193.49900000000002,44.287,35.506,87.76299999999998,248,7
3487,248,3636,541.854,188.66099999999997,541.854,188.66099999999997,51.762,45.408,28.101,248,5
3488,248,3635,339.1930000000001,169.942,339.1930000000001,169.942,23.909000000000002,23.590999999999998,46.026,248,8
3489,248,3633,312.841,147.417,312.841,147.417,37.899,35.141,31.362,248,9
3490,248,3632,296.83099999999996,116.719,296.83099999999996,116.719,45.096000000000004,36.902,43.387,248,11
3491,248,3631,268.619,94.84100000000001,268.619,94.84100000000001,49.998999999999995,38.732,57.57,248,12
3492,248,3630,240.86700000000002,69.02600000000001,240.86700000000002,69.02600000000001,48.555,38.049,77.317,248,13
3493,248,3629,204.1,63.876999999999995,204.1,63.876999999999995,51.605,42.511,91.015,248,0
3494,248,3634,569.857,159.05700000000004,569.857,159.05700000000004,46.909,38.814,132.394,248,14
3495,249,3649,539.904,188.791,539.904,188.791,53.54600000000001,44.894,40.4,249,5
3496,249,3654,498.032,207.84799999999998,498.032,207.84799999999998,41.67,35.62699999999999,91.01299999999999,249,4
3497,249,3653,462.86199999999997,205.012,462.86199999999997,205.012,49.395,38.691,85.544,249,2
3498,249,3652,427.879,196.59,427.879,196.59,51.101000000000006,37.275,85.05799999999998,249,1
3499,249,3650,394.276,192.15900000000002,394.276,192.15900000000002,46.207,34.802,86.795,249,7
3500,249,3648,567.481,158.92,567.481,158.92,47.547,36.071,135.079,249,14
3501,249,3651,360.095,190.965,360.095,190.965,38.49,36.19,71.79,249,6
3502,249,3645,297.945,115.46799999999999,297.945,115.46799999999999,44.868,37.43,47.647,249,11
3503,249,3647,311.875,147.214,311.875,147.214,37.537,34.835,31.18,249,9
3504,249,3644,269.187,95.03,269.187,95.03,50.578,38.088,59.82100000000001,249,12
3505,249,3643,241.878,69.398,241.878,69.398,48.498999999999995,37.673,75.848,249,13
3506,249,3642,205.06,63.706,205.06,63.706,52.143,42.82899999999999,89.402,249,0
3507,250,3667,463.483,205.67700000000002,463.483,205.67700000000002,48.651,39.204,85.04299999999998,250,2
3508,250,3666,427.977,198.40599999999998,427.977,198.40599999999998,50.684,37.305,85.569,250,1
3509,250,3665,361.22900000000004,190.558,361.22900000000004,190.558,39.205999999999996,35.008,77.066,250,6
3510,250,3664,394.651,192.89700000000002,394.651,192.89700000000002,47.57,34.849000000000004,86.704,250,7
3511,250,3663,538.6,188.142,538.6,188.142,52.419,45.056999999999995,44.073,250,5
3512,250,3662,338.046,168.886,338.046,168.886,25.96,25.406,143.093,250,8
3513,250,3668,498.705,207.734,498.705,207.734,41.053000000000004,34.798,95.454,250,4
3514,250,3660,311.486,148.385,311.486,148.385,38.099000000000004,35.023,24.034000000000002,250,9
3515,250,3658,297.725,116.559,297.725,116.559,44.845,36.882,45.405,250,11
3516,250,3657,269.57599999999996,95.289,269.57599999999996,95.289,49.805,38.551,57.633,250,12
3517,250,3656,240.797,70.53699999999998,240.797,70.53699999999998,48.782,37.611,76.367,250,13
3518,250,3655,204.417,63.803000000000004,204.417,63.803000000000004,51.678999999999995,42.105,87.65,250,0
3519,250,3661,563.779,156.744,563.779,156.744,48.135,36.344,137.96,250,14
3520,251,3681,497.575,210.08,497.575,210.08,41.038999999999994,34.748000000000005,95.84100000000001,251,4
3521,251,3680,462.51199999999994,207.332,462.51199999999994,207.332,48.092,39.315,84.93299999999998,251,2
3522,251,3679,427.73199999999997,200.178,427.73199999999997,200.178,49.441,35.59,83.58200000000002,251,1
3523,251,3678,361.54699999999997,190.338,361.54699999999997,190.338,38.784,36.079,74.419,251,6
3524,251,3677,395.46,191.588,395.46,191.588,48.367,35.354,85.31299999999997,251,7
3525,251,3676,536.12,189.52200000000002,536.12,189.52200000000002,51.86,44.635,48.034,251,5
3526,251,3675,559.554,156.226,559.554,156.226,47.992,37.991,135.47899999999998,251,14
3527,251,3672,296.815,117.574,296.815,117.574,45.077,37.256,41.641999999999996,251,11
3528,251,3671,269.074,95.912,269.074,95.912,49.294,37.504,55.776,251,12
3529,251,3670,241.373,71.38,241.373,71.38,48.013999999999996,36.966,75.351,251,13
3530,251,3669,205.274,63.728,205.274,63.728,50.968999999999994,42.19300000000001,88.611,251,0
3531,251,3674,311.633,149.035,311.633,149.035,38.425,34.593,22.068,251,9
3532,252,3690,534.971,189.237,534.971,189.237,52.592,44.74,45.56399999999999,252,5
3533,252,3695,495.91,210.167,495.91,210.167,40.997,35.312,97.79299999999999,252,4
3534,252,3694,460.93199999999996,206.707,460.93199999999996,206.707,47.06399999999999,38.524,85.92200000000004,252,2
3535,252,3693,426.983,198.426,426.983,198.426,48.723,34.703,83.176,252,1
3536,252,3692,360.861,190.78799999999998,360.861,190.78799999999998,38.203,35.594,75.324,252,6
3537,252,3691,394.934,189.79,394.934,189.79,47.911,35.98300000000001,84.917,252,7
3538,252,3689,337.8,169.062,337.8,169.062,25.84800000000001,25.615,133.621,252,8
3539,252,3682,205.322,63.872,205.322,63.872,50.15600000000001,42.14,87.993,252,0
3540,252,3687,310.298,149.166,310.298,149.166,38.821999999999996,34.83,20.452,252,9
3541,252,3685,294.856,118.145,294.856,118.145,46.162,37.07,40.953,252,11
3542,252,3684,268.507,94.723,268.507,94.723,48.873999999999995,38.009,54.383,252,12
3543,252,3683,241.421,69.988,241.421,69.988,47.17,36.764,72.954,252,13
3544,252,3688,558.069,155.534,558.069,155.534,47.56800000000001,37.554,138.325,252,14
3545,253,3709,494.18,211.166,494.18,211.166,41.239,36.092,94.125,253,4
3546,253,3708,459.061,207.19099999999997,459.061,207.19099999999997,47.415,38.293,86.484,253,2
3547,253,3707,425.19,199.06900000000002,425.19,199.06900000000002,49.236000000000004,34.704,82.88600000000002,253,1
3548,253,3706,359.361,190.87900000000002,359.361,190.87900000000002,37.652,34.662,75.093,253,6
3549,253,3705,393.18199999999996,189.765,393.18199999999996,189.765,47.84,36.116,84.119,253,7
3550,253,3704,532.304,187.38,532.304,187.38,52.207,44.946999999999996,51.288000000000004,253,5
3551,253,3703,336.852,168.328,336.852,168.328,27.500999999999998,26.853,1.156,253,8
3552,253,3702,557.359,155.135,557.359,155.135,47.508,37.413000000000004,131.563,253,14
3553,253,3699,294.14799999999997,117.20200000000001,294.14799999999997,117.20200000000001,45.553999999999995,36.894,44.045,253,11
3554,253,3698,266.915,95.036,266.915,95.036,49.333999999999996,37.835,55.291000000000004,253,12
3555,253,3697,239.868,70.407,239.868,70.407,47.058,37.06800000000001,72.719,253,13
3556,253,3696,203.752,65.4,203.752,65.4,49.775,41.619,88.65299999999998,253,0
3557,253,3701,309.77099999999996,148.828,309.77099999999996,148.828,40.213,36.602,32.231,253,9
3558,254,3717,531.237,185.042,531.237,185.042,53.097,44.842,55.07899999999999,254,5
3559,254,3722,493.30199999999996,210.48,493.30199999999996,210.48,41.678000000000004,36.354,92.493,254,4
3560,254,3720,423.968,200.82,423.968,200.82,49.423,36.84,81.529,254,1
3561,254,3719,358.407,189.725,358.407,189.725,37.282,34.186,81.316,254,6
3562,254,3718,391.704,190.52700000000002,391.704,190.52700000000002,46.908,35.069,83.413,254,7
3563,254,3716,557.5930000000002,153.942,557.5930000000002,153.942,47.599,36.647,129.102,254,14
3564,254,3721,458.24300000000005,208.702,458.24300000000005,208.702,47.431999999999995,37.446999999999996,84.109,254,2
3565,254,3713,291.994,116.539,291.994,116.539,46.081,36.830999999999996,46.357,254,11
3566,254,3712,264.224,94.96,264.224,94.96,48.895,38.175,56.331,254,12
3567,254,3711,236.609,70.268,236.609,70.268,47.44,37.521,73.742,254,13
3568,254,3715,308.198,148.142,308.198,148.142,41.146,37.041,37.492,254,9
3569,254,3710,200.713,64.378,200.713,64.378,49.35,41.152,85.79,254,0
3570,255,3735,490.54400000000004,210.14,490.54400000000004,210.14,42.038999999999994,36.708,96.087,255,4
3571,255,3734,455.10900000000004,209.59900000000002,455.10900000000004,209.59900000000002,46.8,38.088,86.67299999999999,255,2
3572,255,3733,420.897,202.33,420.897,202.33,50.38,35.685,81.155,255,1
3573,255,3732,356.535,189.62599999999998,356.535,189.62599999999998,37.303000000000004,34.03,79.579,255,6
3574,255,3731,389.606,191.708,389.606,191.708,45.576,34.39,81.434,255,7
3575,255,3730,528.457,184.796,528.457,184.796,53.375,44.56,58.0,255,5
3576,255,3723,199.52700000000002,64.16199999999999,199.52700000000002,64.16199999999999,49.405,41.775,85.236,255,0
3577,255,3728,307.539,148.116,307.539,148.116,40.964,37.329,34.664,255,9
3578,255,3726,291.041,116.624,291.041,116.624,46.604,36.828,47.076,255,11
3579,255,3725,262.301,96.23299999999999,262.301,96.23299999999999,49.832,38.326,57.733000000000004,255,12
3580,255,3724,235.365,71.097,235.365,71.097,46.886,37.312,75.191,255,13
3581,255,3729,554.506,152.732,554.506,152.732,47.326,37.611,127.631,255,14
3582,256,3748,490.649,211.653,490.649,211.653,43.853,36.99,94.67299999999999,256,4
3583,256,3747,455.1,210.143,455.1,210.143,46.977,37.81,86.728,256,2
3584,256,3746,420.222,204.80700000000002,420.222,204.80700000000002,50.026,36.497,81.12899999999998,256,1
3585,256,3745,388.89599999999996,192.917,388.89599999999996,192.917,45.413999999999994,34.989000000000004,80.778,256,7
3586,256,3744,356.884,187.22400000000002,356.884,187.22400000000002,36.437,31.659000000000002,83.454,256,6
3587,256,3743,528.058,184.394,528.058,184.394,54.581,44.391999999999996,59.255,256,5
3588,256,3742,555.1469999999998,153.092,555.1469999999998,153.092,47.882,36.722,125.90799999999999,256,14
3589,256,3740,307.317,147.509,307.317,147.509,41.21,37.13800000000001,39.606,256,9
3590,256,3739,289.906,116.59100000000001,289.906,116.59100000000001,45.667,36.524,52.38,256,11
3591,256,3738,260.868,97.12,260.868,97.12,49.663999999999994,38.046,58.63399999999999,256,12
3592,256,3737,234.33700000000002,71.62899999999998,234.33700000000002,71.62899999999998,46.563,37.325,73.259,256,13
3593,256,3736,197.983,64.104,197.983,64.104,50.126999999999995,42.773999999999994,85.059,256,0
3594,257,3764,490.914,210.62099999999998,490.914,210.62099999999998,43.76300000000001,37.385999999999996,95.179,257,4
3595,257,3763,455.715,209.524,455.715,209.524,46.353,36.89,87.602,257,2
3596,257,3760,421.00699999999995,203.65099999999998,421.00699999999995,203.65099999999998,49.566,36.991,82.09700000000002,257,1
3597,257,3759,389.416,192.551,389.416,192.551,45.38,34.37,80.23899999999998,257,7
3598,257,3758,357.834,186.72099999999998,357.834,186.72099999999998,36.834,31.386999999999997,86.46600000000002,257,6
3599,257,3757,533.614,177.769,533.614,177.769,49.208,37.466,132.535,257,5
3600,257,3755,557.0419999999998,151.249,557.0419999999998,151.249,47.886,37.145,123.742,257,14
3601,257,3753,307.15,148.344,307.15,148.344,42.083,37.001999999999995,42.301,257,9
3602,257,3752,289.691,117.515,289.691,117.515,45.21,36.751999999999995,49.321999999999996,257,11
3603,257,3751,260.378,97.4,260.378,97.4,49.37,38.788000000000004,56.743,257,12
3604,257,3750,232.607,72.271,232.607,72.271,46.961999999999996,37.849000000000004,74.428,257,13
3605,257,3749,195.72299999999998,64.009,195.72299999999998,64.009,49.581,43.476000000000006,85.459,257,0
3606,257,3756,334.0619999999999,166.02900000000002,334.0619999999999,166.02900000000002,27.86,26.278000000000002,33.167,257,8
3607,258,3771,531.972,175.18200000000004,531.972,175.18200000000004,48.941,38.321,133.202,258,5
3608,258,3779,489.585,210.703,489.585,210.703,43.47,38.311,98.241,258,4
3609,258,3778,454.548,211.701,454.548,211.701,46.536,36.033,88.054,258,2
3610,258,3777,420.282,206.977,420.282,206.977,49.477,36.439,78.919,258,1
3611,258,3774,389.477,193.856,389.477,193.856,44.57100000000001,34.650999999999996,76.707,258,7
3612,258,3773,357.769,187.898,357.769,187.898,36.501,31.359,86.68,258,6
3613,258,3769,307.108,147.869,307.108,147.869,41.69300000000001,36.768,42.133,258,9
3614,258,3770,562.4259999999998,147.549,562.4259999999998,147.549,54.70399999999999,42.035,13.546,258,14
3615,258,3768,289.318,117.34,289.318,117.34,44.18,36.341,50.028999999999996,258,11
3616,258,3767,259.644,97.551,259.644,97.551,48.784,39.228,57.174,258,12
3617,258,3766,231.926,72.449,231.926,72.449,46.886,37.965,68.618,258,13
3618,258,3765,195.053,63.033,195.053,63.033,48.968,43.18899999999999,84.072,258,0
3619,258,3772,332.395,166.83,332.395,166.83,28.301,26.454,35.396,258,8
3620,259,3790,388.815,193.257,388.815,193.257,44.185,34.55,74.544,259,7
3621,259,3789,357.25,187.737,357.25,187.737,35.606,30.467,82.081,259,6
3622,259,3793,454.361,214.31599999999997,454.361,214.31599999999997,47.933,38.012,86.54,259,2
3623,259,3792,419.381,207.648,419.381,207.648,50.059,37.135,76.982,259,1
3624,259,3788,531.22,174.688,531.22,174.688,48.65,37.739000000000004,132.505,259,5
3625,259,3794,489.566,211.93599999999998,489.566,211.93599999999998,42.614,36.78,96.675,259,4
3626,259,3787,332.019,165.628,332.019,165.628,31.320999999999998,28.57800000000001,49.593,259,8
3627,259,3785,555.997,150.111,555.997,150.111,48.005,35.965,121.42299999999999,259,14
3628,259,3784,306.33299999999997,146.44899999999996,306.33299999999997,146.44899999999996,43.01,37.3,43.145,259,9
3629,259,3783,289.822,115.24700000000001,289.822,115.24700000000001,43.744,35.597,50.302,259,11
3630,259,3782,260.147,96.787,260.147,96.787,48.908,38.711999999999996,61.488,259,12
3631,259,3781,230.59099999999998,74.097,230.59099999999998,74.097,47.586999999999996,37.619,72.751,259,13
3632,259,3780,194.648,63.51,194.648,63.51,49.178000000000004,42.46,79.73,259,0
3633,260,3807,454.454,216.72099999999998,454.454,216.72099999999998,48.206,38.008,85.581,260,2
3634,260,3806,489.42400000000004,213.452,489.42400000000004,213.452,42.402,36.604,97.428,260,4
3635,260,3805,418.634,209.73,418.634,209.73,50.227,38.38,73.186,260,1
3636,260,3804,388.67699999999996,193.44099999999997,388.67699999999996,193.44099999999997,43.184,34.054,70.41199999999998,260,7
3637,260,3803,356.015,188.09099999999998,356.015,188.09099999999998,36.701,33.097,73.293,260,6
3638,260,3800,561.234,150.727,561.234,150.727,55.155,42.753,10.615,260,14
3639,260,3799,304.964,146.644,304.964,146.644,42.70399999999999,37.985,36.126999999999995,260,9
3640,260,3798,288.77299999999997,115.06299999999999,288.77299999999997,115.06299999999999,43.181000000000004,35.236,48.19600000000001,260,11
3641,260,3797,260.097,95.99700000000001,260.097,95.99700000000001,48.614,38.265,60.856,260,12
3642,260,3796,229.357,75.26100000000002,229.357,75.26100000000002,48.27,37.482,75.105,260,13
3643,260,3795,192.979,65.726,192.979,65.726,49.54600000000001,42.942,84.84299999999998,260,0
3644,260,3801,331.49300000000005,166.114,331.49300000000005,166.114,30.823,28.874000000000002,41.185,260,8
3645,261,3816,530.175,176.31599999999997,530.175,176.31599999999997,49.695,37.253,132.14,261,5
3646,261,3821,487.72900000000004,211.907,487.72900000000004,211.907,43.511,37.573,94.699,261,4
3647,261,3820,416.32300000000004,210.852,416.32300000000004,210.852,49.445,38.703,74.751,261,1
3648,261,3818,386.898,192.815,386.898,192.815,42.631,34.376,67.35600000000001,261,7
3649,261,3817,353.795,186.709,353.795,186.709,37.611999999999995,33.580999999999996,74.31,261,6
3650,261,3815,328.67699999999996,165.514,328.67699999999996,165.514,34.031,29.968000000000004,67.494,261,8
3651,261,3822,452.352,216.604,452.352,216.604,49.092,38.281,88.525,261,2
3652,261,3813,555.509,152.72899999999996,555.509,152.72899999999996,48.43899999999999,35.012,116.234,261,14
3653,261,3812,301.08299999999997,146.767,301.08299999999997,146.767,44.993,38.797,38.083,261,9
3654,261,3811,286.502,114.37899999999999,286.502,114.37899999999999,43.497,35.741,41.815,261,11
3655,261,3810,258.32599999999996,94.40799999999999,258.32599999999996,94.40799999999999,48.028999999999996,37.882,57.948,261,12
3656,261,3809,228.419,73.59899999999998,228.419,73.59899999999998,47.401,37.256,72.666,261,13
3657,261,3808,192.90900000000002,64.06,192.90900000000002,64.06,49.663999999999994,41.84,83.137,261,0
3658,262,3836,488.084,210.671,488.084,210.671,44.178000000000004,36.977,96.00399999999999,262,4
3659,262,3835,416.93,209.93599999999998,416.93,209.93599999999998,49.648999999999994,38.313,75.837,262,1
3660,262,3833,386.976,192.952,386.976,192.952,41.506,33.897,68.914,262,7
3661,262,3832,353.874,185.04,353.874,185.04,38.44,35.077,66.127,262,6
3662,262,3831,530.295,174.545,530.295,174.545,50.133,38.68,127.17200000000001,262,5
3663,262,3830,329.608,161.689,329.608,161.689,35.25,30.81,66.839,262,8
3664,262,3837,452.83,216.771,452.83,216.771,50.36,39.086999999999996,88.353,262,2
3665,262,3828,557.573,151.67600000000004,557.573,151.67600000000004,47.94300000000001,36.437,115.95200000000001,262,14
3666,262,3827,300.6090000000001,145.29,300.6090000000001,145.29,45.214,38.495,45.718999999999994,262,9
3667,262,3826,285.142,113.419,285.142,113.419,44.042,35.472,43.056000000000004,262,11
3668,262,3825,258.025,92.148,258.025,92.148,48.47,37.74800000000001,58.048,262,12
3669,262,3824,226.642,74.672,226.642,74.672,48.115,36.492,73.982,262,13
3670,262,3823,191.541,64.334,191.541,64.334,49.559,41.95399999999999,81.108,262,0
3671,263,3852,452.18,218.58,452.18,218.58,50.152,38.564,86.96700000000001,263,2
3672,263,3851,487.074,211.31400000000002,487.074,211.31400000000002,44.19300000000001,37.281,99.309,263,4
